ID	Info1	Info2	Value1	Value2
75AFSO6	CS	Panopticon	81126.36	0
HV3D8B5	JK	Panopticon	81134.52	0
EV7M54H	MA	Millenium	81141.01	1
297BDCG	MA	Voyager	81147.47	1
4YMN2B3	MA	Scorpion	81161.18	0
M4647L5	JK	Voyager	81166.98	1
NL2L3K5	CS	Baderna	81181.09	1
21VT5V2	MA	Pegasus	81189.85	0
X54N3YN	JK	Pegasus	81190.75	0
XX15461	JK	Enterprise	81198.50	1
95WU5Q9	MA	Millenium	81219.75	0
2LI76PB	CS	Galactica	81220.47	1
49O9329	MA	Scorpion	81235.20	1
H6VS83G	MA	Scorpion	81246.62	1
83U12N4	MA	Millenium	81269.17	0
5X3U8V9	JK	Scorpion	81269.49	0
XSN2ZV6	MA	Millenium	81290.94	0
9ZJ3159	MA	Baderna	81297.33	1
V611P5B	MA	Baderna	81301.74	0
2C4G652	JK	Galactica	81315.08	1
II627E3	MA	Panopticon	81315.92	0
63YC2PH	JK	Baderna	81322.36	1
12IFAZ6	JK	Galactica	81324.15	0
H117RT4	JK	Baderna	81326.77	1
93TYC1A	JK	Pegasus	81337.68	0
71T78UM	CS	Enterprise	81342.07	1
967C422	JK	Galactica	81359.08	1
JOAELZI	MA	Millenium	81359.75	0
4T54G41	JK	Hallownest	81374.29	1
O3892I5	JK	Voyager	81385.83	0
H53I929	CS	Voyager	81393.33	1
V7W8XH6	CS	Scorpion	81397.95	1
OU698JE	MA	Panopticon	81399.73	0
6Y26X6S	JK	Galactica	81412.31	1
2I3Y17H	MA	Baderna	81416.65	0
X352RCE	JK	Galactica	81424.61	0
97AU1F6	JK	Pegasus	81430.06	0
RM23F75	CS	Pegasus	81461.11	1
G7F98J1	CS	Baderna	81480.32	0
T3ZI82G	CS	Galactica	81490.63	0
P6SXG8R	MA	Galactica	81499.91	1
NSB24B2	CS	Voyager	81501.01	1
4421N1B	JK	Pegasus	81505.94	1
8813F41	CS	Enterprise	81526.76	1
M46SEML	JK	Hallownest	81535.27	1
1RK4B12	MA	Baderna	81540.08	1
A126GL1	MA	Panopticon	81544.31	1
SI78EK3	JK	Hallownest	81548.34	0
VYMGV14	MA	Scorpion	81602.64	0
3R919H5	JK	Galactica	81610.17	0
WK99I94	MA	Scorpion	81612.84	1
D17CG6Y	JK	Panopticon	81619.58	0
PW3Q518	CS	Baderna	81629.10	0
4A297Y1	MA	Pegasus	81629.60	0
M4N51TG	CS	Galactica	81631.36	1
H6IT484	MA	Scorpion	81646.33	0
W7DO2DI	MA	Millenium	81654.54	1
683T981	CS	Galactica	81662.84	1
6A3K275	MA	Millenium	81664.82	0
1911W9R	CS	Galactica	81666.81	0
VT28VFI	JK	Voyager	81688.69	1
S2XE837	MA	Galactica	81707.47	0
77RKZRM	MA	Panopticon	81710.50	1
MJA9H85	MA	Scorpion	81716.88	0
XYL1272	JK	Hallownest	81726.21	0
VO2472T	MA	Enterprise	81736.73	0
3U2EAFE	JK	Galactica	81737.84	0
985UM9N	MA	Enterprise	81751.76	1
PU3E831	CS	Enterprise	81755.77	1
JNV7351	CS	Panopticon	81791.15	1
7P646F9	CS	Millenium	81830.28	0
ATT8D9C	JK	Voyager	81846.58	1
387Y64Y	JK	Millenium	81849.40	1
U7N5I2W	JK	Enterprise	81856.95	0
7N9LZ7Z	JK	Scorpion	81858.79	1
91758K6	MA	Galactica	81868.37	0
KI2B293	MA	Pegasus	81874.22	0
I1RD65K	CS	Galactica	81889.00	1
WLI8KW6	JK	Millenium	81907.65	1
D59U89G	JK	Millenium	81913.05	0
43NUCS9	MA	Voyager	81921.69	0
7M15535	CS	Galactica	81937.12	0
9R697K1	CS	Baderna	81954.71	1
I7P2HAR	JK	Voyager	81961.52	1
E73TOX4	JK	Panopticon	81963.57	1
OTXZ4J3	CS	Scorpion	81969.75	1
UDG1C9Y	CS	Scorpion	81970.32	0
MT265OY	JK	Galactica	81984.57	0
G5KZG51	JK	Scorpion	81991.51	0
7GYQ62T	MA	Millenium	81994.10	1
U6V94Y3	CS	Panopticon	81994.90	1
Z4572FS	MA	Scorpion	81997.07	1
3J958IW	JK	Hallownest	82014.76	0
WPN7R86	MA	Scorpion	82021.85	1
213Q732	MA	Galactica	82023.03	1
V53X2R1	MA	Galactica	82027.77	1
9YOO963	JK	Scorpion	82033.06	0
N9OW2HL	MA	Scorpion	82033.13	1
99HI9S3	CS	Galactica	82049.49	1
7S8886Z	MA	Panopticon	82051.15	1
66984NX	MA	Panopticon	82054.81	0
TJXGB9L	CS	Scorpion	82061.87	1
J27UP98	JK	Baderna	82068.03	0
Z1X353A	JK	Baderna	82080.66	1
5XZ81Q7	MA	Galactica	82085.80	0
QR88R4C	CS	Enterprise	82101.55	1
YIIR8GQ	MA	Galactica	82110.10	1
1HBX1U9	MA	Voyager	82121.31	0
7YOXH3P	MA	Pegasus	82136.78	1
BWZ5JJL	CS	Millenium	82167.22	1
57HI9GY	CS	Hallownest	82175.96	0
YQ14R83	MA	Pegasus	82196.62	1
2Q18Z6W	JK	Galactica	82218.91	0
6XR6U7Q	CS	Hallownest	82223.94	0
861T6BI	CS	Hallownest	82232.58	0
12T6UFD	JK	Panopticon	82253.90	1
BH3D99N	CS	Voyager	82255.07	0
7RF3IAP	JK	Enterprise	82258.35	0
C1185D6	JK	Baderna	82280.71	0
8G1T537	CS	Millenium	82299.65	1
2R6TY6W	MA	Panopticon	82309.93	0
6B4UL79	CS	Scorpion	82311.49	0
ZP4T6J6	MA	Baderna	82316.10	1
L8HDBWW	MA	Galactica	82317.42	0
324QW6L	CS	Enterprise	82335.07	0
TF1OX54	MA	Pegasus	82345.97	1
Z15M2LD	MA	Panopticon	82363.95	1
4CNEP6O	MA	Hallownest	82366.00	0
5FNV4CZ	MA	Galactica	82374.15	0
XS44SO1	JK	Pegasus	82385.16	1
29P8883	JK	Baderna	82390.71	1
8DZ42A5	MA	Pegasus	82406.74	1
27689NL	JK	Galactica	82420.58	0
I7LZU44	CS	Voyager	82424.15	0
IM545ZI	JK	Enterprise	82432.33	0
28RL38L	MA	Enterprise	82433.08	1
T9SF4ND	MA	Scorpion	82438.48	1
BCN1OS6	CS	Enterprise	82439.02	0
A92HBY1	CS	Enterprise	82487.71	1
I7AKUP1	JK	Galactica	82495.17	0
767CP41	JK	Pegasus	82505.45	1
653LV85	CS	Galactica	82526.79	1
L1AQUX3	MA	Baderna	82527.41	0
P57L4DQ	JK	Pegasus	82548.22	1
36R1HK9	MA	Hallownest	82552.44	1
118846A	MA	Baderna	82552.98	0
337N6FM	MA	Millenium	82561.14	0
2OYZ7HU	JK	Enterprise	82577.53	1
E439533	JK	Voyager	82586.64	0
V19Q5YR	MA	Millenium	82587.05	1
EH16V11	MA	Panopticon	82589.62	0
84OY17T	MA	Scorpion	82594.92	0
Y1I4815	MA	Galactica	82608.80	1
1KZ95MG	MA	Galactica	82610.43	1
5E4T993	MA	Panopticon	82613.54	1
56G253C	MA	Voyager	82613.70	0
6SW24OD	JK	Galactica	82620.34	0
X7D68HF	CS	Panopticon	82621.83	0
45R1I7C	MA	Millenium	82629.30	0
T9WFNGN	JK	Galactica	82643.40	1
17A6OK6	MA	Panopticon	82646.32	1
29TWA8N	JK	Voyager	82673.47	0
1IS5MFD	CS	Scorpion	82677.33	0
X747R6P	CS	Baderna	82722.50	1
87O6Z1W	MA	Panopticon	82726.73	1
H8NH9B9	CS	Millenium	82733.55	0
W5I8156	CS	Enterprise	82740.61	1
8YBON4A	MA	Millenium	82741.26	0
EKQ384V	JK	Enterprise	82751.08	1
119676V	CS	Voyager	82772.30	1
1X3PJCP	MA	Galactica	82789.28	0
354N3Q6	MA	Baderna	82798.49	0
U64I96I	MA	Hallownest	82800.58	0
333JA89	JK	Millenium	82813.42	0
UO46JI7	CS	Galactica	82817.12	1
3NYZBYO	MA	Galactica	82817.52	0
9H43926	MA	Hallownest	82827.12	0
4YFX436	MA	Galactica	82829.85	1
I6HN5M9	MA	Pegasus	82839.34	1
6U25934	MA	Voyager	82846.89	1
856I7ZQ	JK	Enterprise	82864.93	1
8GNP79J	JK	Galactica	82874.98	1
9E193TP	MA	Voyager	82876.76	1
525JIW3	MA	Enterprise	82894.23	1
NRG8U58	CS	Millenium	82901.00	1
6NOJNT1	MA	Enterprise	82901.19	0
Z123VA7	CS	Galactica	82912.96	0
32PZ93R	JK	Enterprise	82946.66	0
N1JY9P4	JK	Baderna	82966.02	1
VM13M4K	MA	Millenium	82968.09	1
72W2SVL	CS	Millenium	82969.03	0
OE959ZV	JK	Enterprise	82983.52	1
NS656J5	MA	Baderna	82997.21	0
SWRAA58	CS	Pegasus	82999.00	0
NZ129W7	CS	Enterprise	83011.80	1
1QBY932	MA	Millenium	83016.25	0
58229PD	CS	Galactica	83032.34	1
DN49HH6	MA	Galactica	83051.11	1
L22929J	MA	Galactica	83062.08	0
YUKA2BN	CS	Enterprise	83077.37	0
Q35X3US	JK	Galactica	83086.02	1
YKQ4D4H	MA	Millenium	83105.91	1
95165OA	JK	Millenium	83112.76	1
Z976859	MA	Pegasus	83113.06	1
246T4N6	CS	Panopticon	83154.10	0
37VI31E	CS	Galactica	83156.45	1
HNO66QD	CS	Scorpion	83159.26	0
P4ODE2W	JK	Galactica	83159.78	0
VN1AY16	MA	Voyager	83171.66	0
425585Y	JK	Galactica	83177.29	1
343QTZD	MA	Galactica	83189.74	0
B815OPI	JK	Enterprise	83191.88	0
17N6XEA	CS	Millenium	83202.21	1
H6KP85L	JK	Voyager	83211.75	1
IF68YWV	JK	Baderna	83212.99	1
3LH14T4	MA	Voyager	83226.34	0
5GC9N2D	MA	Millenium	83238.60	0
OXCW13R	CS	Scorpion	83256.99	1
FCO8BGL	JK	Scorpion	83275.38	0
Q5U2GE3	MA	Galactica	83278.06	1
K2UT76Q	MA	Hallownest	83279.41	0
27516U6	MA	Scorpion	83280.28	1
KN8DGP9	CS	Scorpion	83309.05	1
7D78IX3	CS	Baderna	83329.92	1
2154J5R	CS	Enterprise	83345.66	1
Q1UNC83	JK	Baderna	83350.71	0
OS77WJ2	JK	Baderna	83354.02	1
15UJK49	JK	Voyager	83357.34	0
Q15GQQN	MA	Baderna	83379.04	0
U6759UG	CS	Galactica	83384.39	0
5T44356	MA	Scorpion	83390.94	0
V95D76R	JK	Baderna	83404.84	0
ZC83319	CS	Galactica	83422.64	1
9738JO3	MA	Hallownest	83439.31	1
64B3TB3	JK	Galactica	83486.67	1
2J7978C	MA	Millenium	83487.81	1
9P83KH1	JK	Galactica	83545.02	1
8G5DNP5	JK	Scorpion	83552.78	0
Y1TWS9F	JK	Baderna	83560.38	1
9HNGERJ	MA	Galactica	83565.40	0
CV6Y4R5	JK	Baderna	83577.78	0
4N3D77J	CS	Voyager	83582.79	1
A7711GE	JK	Voyager	83588.62	0
134VY3L	CS	Galactica	83615.21	0
A4LMD59	JK	Millenium	83625.79	0
TQ1I5VN	JK	Galactica	83628.84	0
JT4J578	JK	Hallownest	83684.01	0
Y15N1N5	CS	Hallownest	83698.55	0
4L7CVGL	MA	Panopticon	83712.47	1
P5352J5	JK	Galactica	83712.75	0
93Z274R	MA	Voyager	83720.02	0
L3JJ62P	JK	Pegasus	83736.08	0
3WI3U84	JK	Galactica	83746.41	0
AQ54PN8	CS	Galactica	83762.17	1
8B3F4D5	MA	Galactica	83767.41	1
58DTI83	JK	Millenium	83781.63	1
GRHT965	CS	Voyager	83793.25	0
7H3CF76	CS	Millenium	83800.71	0
W2F5KMG	MA	Galactica	83808.42	0
9X169T4	CS	Millenium	83818.28	0
58RZ1M1	JK	Galactica	83825.41	1
7685W4W	CS	Galactica	83832.84	1
N2G71J3	MA	Hallownest	83838.31	0
627JTBP	MA	Hallownest	83840.41	0
1F128M9	JK	Enterprise	83863.76	0
Q8F4NB3	CS	Enterprise	83866.32	1
8MTTUHB	JK	Scorpion	83867.47	1
QNS7813	JK	Galactica	83867.73	1
1PA279X	MA	Hallownest	83874.75	1
M683IB2	JK	Baderna	83908.08	1
AB1W6Q3	JK	Voyager	83915.29	1
816927W	JK	Galactica	83931.95	1
S1K435S	CS	Pegasus	83937.59	0
2FJ4EX4	JK	Galactica	83940.94	0
DU2LL1L	MA	Voyager	83942.76	0
L6P73ON	JK	Galactica	83971.88	1
8FRY4KR	JK	Voyager	83985.67	1
QX567MG	JK	Galactica	83992.90	1
726K9L2	CS	Baderna	84001.93	0
JLSX7AO	JK	Voyager	84034.68	0
74GQ7U9	JK	Galactica	84041.02	0
3M21XX8	CS	Baderna	84041.31	1
814388V	CS	Millenium	84043.00	0
2R26CUB	JK	Hallownest	84043.80	0
9G1B4F1	CS	Baderna	84049.86	0
QNF3F44	CS	Galactica	84052.52	0
VV7K9LE	JK	Baderna	84072.39	0
DQ7N685	JK	Baderna	84084.46	0
65H52Z6	JK	Baderna	84084.66	1
S989P46	CS	Hallownest	84087.01	0
BEFP2UT	JK	Millenium	84097.48	0
9O55XYB	MA	Galactica	84107.86	1
ZY8LFEL	CS	Galactica	84109.32	0
H251QDM	CS	Panopticon	84111.39	0
V4NAL63	MA	Panopticon	84111.64	0
S4NK316	CS	Panopticon	84115.39	0
P8116IA	MA	Baderna	84117.48	1
1VAQR57	CS	Galactica	84132.44	0
CU6PLV5	CS	Pegasus	84133.24	0
H4JS91Z	CS	Hallownest	84135.32	0
3B357C8	CS	Millenium	84140.25	1
Y97TS1M	JK	Galactica	84148.46	1
6SI4WBY	MA	Galactica	84153.55	1
8763X3P	JK	Voyager	84181.82	0
68SX297	MA	Galactica	84197.52	0
22PX21Z	JK	Galactica	84204.29	1
F1OHBXK	MA	Galactica	84209.14	1
8V74V13	MA	Enterprise	84211.88	0
L592BHJ	MA	Scorpion	84229.32	0
46Z5Z6G	JK	Galactica	84231.31	1
61323WA	MA	Galactica	84254.85	0
RG9382J	JK	Hallownest	84265.74	1
64BB5MI	MA	Millenium	84290.06	1
S3D2332	MA	Panopticon	84295.94	1
8MVH1O7	JK	Hallownest	84300.99	0
1588A95	JK	Voyager	84301.07	1
1S6K4IA	JK	Voyager	84313.33	1
16K199I	MA	Millenium	84322.04	1
YXD953W	CS	Pegasus	84322.40	1
8GA9OJ6	JK	Galactica	84337.12	0
CXFG5N4	JK	Pegasus	84358.75	0
2P596K1	CS	Hallownest	84359.94	1
O5HG824	MA	Hallownest	84374.86	0
PCN2B9I	MA	Millenium	84385.09	0
145Y6M5	CS	Panopticon	84387.82	0
CSDJ5JG	MA	Enterprise	84391.79	1
Q67XP9A	MA	Hallownest	84405.69	1
D98W7S1	JK	Millenium	84421.67	0
9711KM9	MA	Scorpion	84424.81	1
QXK7YSA	CS	Pegasus	84429.14	0
JUT4416	JK	Galactica	84441.40	0
86P97NT	CS	Galactica	84443.19	0
M92L65M	JK	Baderna	84452.76	1
1Z8TOHH	MA	Pegasus	84461.48	0
H3F861N	MA	Baderna	84471.78	1
C19JZIN	CS	Baderna	84478.98	1
TG41B2O	MA	Scorpion	84479.98	1
2O88N39	JK	Baderna	84489.98	1
V4J2QK8	JK	Enterprise	84497.77	0
5O9LK33	MA	Galactica	84500.96	0
W9TVR1R	JK	Panopticon	84506.66	1
ZZ53SS8	CS	Hallownest	84531.43	1
9VJV5N8	JK	Galactica	84536.31	1
VR4185S	MA	Scorpion	84551.02	0
94BW4G2	JK	Galactica	84552.87	1
BS24YOI	MA	Voyager	84573.87	1
MX3BUS3	CS	Galactica	84581.37	1
5TYSOMC	JK	Pegasus	84583.48	1
C3M4731	JK	Scorpion	84585.25	0
1TZ2JFA	CS	Panopticon	84585.60	1
81Y2S16	CS	Galactica	84587.81	0
5N8M517	JK	Panopticon	84602.74	1
3HL1L96	JK	Millenium	84618.92	0
5A8L4F8	CS	Galactica	84634.39	1
H42P9M3	MA	Pegasus	84640.74	0
7MN1QNH	JK	Scorpion	84659.82	1
Z981E1Y	MA	Galactica	84670.82	1
U6YEH79	CS	Panopticon	84678.53	0
843U2T3	MA	Panopticon	84678.87	0
7OF53J2	MA	Panopticon	84680.50	0
VW4255X	CS	Scorpion	84689.20	0
84WB128	CS	Panopticon	84697.81	1
93Y888Q	JK	Enterprise	84698.10	1
IM41439	MA	Galactica	84699.83	0
OX3G8ZM	CS	Voyager	84704.54	1
R97M764	CS	Hallownest	84716.84	0
2S9D524	MA	Galactica	84730.99	0
3E6I6OS	JK	Voyager	84740.75	0
3454G9N	CS	Panopticon	84762.78	1
F89YG2S	MA	Hallownest	84769.26	1
CPO4U95	JK	Scorpion	84771.21	1
D3W6KQ9	CS	Voyager	84773.23	0
5CG8K8Y	MA	Baderna	84790.53	1
3V2IW33	MA	Pegasus	84803.59	1
7JYS931	MA	Scorpion	84814.18	1
1R83HEB	JK	Pegasus	84825.39	0
87632R8	JK	Millenium	84851.05	1
15Y84BJ	MA	Pegasus	84851.54	0
9A7W2M9	JK	Baderna	84853.81	0
95932FE	JK	Enterprise	84861.18	1
3XMSGO1	MA	Galactica	84868.10	1
NO9Q34Y	JK	Baderna	84869.55	0
MNMT843	JK	Galactica	84872.04	1
66GA5M2	JK	Hallownest	84879.40	1
K9MPE14	JK	Baderna	84887.28	1
385B6R3	MA	Scorpion	84898.31	1
448BW94	MA	Hallownest	84904.99	1
6W9391A	JK	Baderna	84926.54	1
MUVDJC1	MA	Galactica	84933.11	0
S914J3R	CS	Hallownest	84933.99	1
V36J414	JK	Pegasus	84942.46	0
PMC52V3	CS	Hallownest	84943.67	0
478S4X1	JK	Galactica	84946.74	0
275QAIV	JK	Enterprise	84949.05	1
474Q4V6	JK	Panopticon	84955.33	0
C612AA2	CS	Scorpion	84965.54	1
31MGAKH	MA	Pegasus	84977.11	0
618674O	CS	Voyager	84987.52	0
P84P2QV	JK	Pegasus	85008.61	1
WQW92X6	JK	Enterprise	85009.42	1
H1N1WSM	JK	Panopticon	85022.65	0
45863JP	MA	Pegasus	85031.74	0
6L1N55B	MA	Baderna	85050.05	0
S17F272	JK	Millenium	85051.86	1
ITRB814	MA	Panopticon	85054.15	1
V4B651P	JK	Millenium	85079.87	1
BH6Z86X	JK	Millenium	85081.83	1
NFONB51	JK	Voyager	85095.50	0
CC3H5KD	JK	Scorpion	85101.53	0
E4396JM	MA	Galactica	85101.56	1
Y779I2L	JK	Panopticon	85105.35	1
A4J5N7G	MA	Voyager	85148.25	0
9L997D2	MA	Scorpion	85152.52	1
T3RKMO6	MA	Pegasus	85165.44	1
5ASJQ46	CS	Galactica	85195.60	0
2FEWU48	CS	Millenium	85207.28	0
87N425Z	CS	Pegasus	85226.35	0
DD75EN6	JK	Galactica	85230.30	1
P241RAM	CS	Pegasus	85246.37	1
QLMVGPP	JK	Millenium	85276.38	0
N7I4B59	MA	Galactica	85276.95	1
P1SK728	CS	Millenium	85277.14	0
T3T4M99	MA	Pegasus	85296.31	0
YGZ658C	JK	Millenium	85296.50	0
Q6S7224	MA	Galactica	85304.44	0
BC5E694	JK	Hallownest	85306.52	1
4C2R6DA	MA	Enterprise	85326.82	0
O23F352	JK	Millenium	85342.84	0
G898WCB	CS	Voyager	85347.55	1
68NPUD7	MA	Millenium	85352.13	1
4T8L25O	JK	Scorpion	85352.93	0
8B6F747	MA	Hallownest	85356.53	1
73GYKS6	MA	Millenium	85372.22	1
54KED89	MA	Galactica	85378.90	1
UW19XE4	MA	Panopticon	85383.86	0
I476B2Z	CS	Galactica	85403.00	0
F9FQHQ7	MA	Galactica	85407.36	0
LQ5419H	MA	Pegasus	85414.06	0
3BP135C	MA	Millenium	85424.93	1
T8AD85R	JK	Hallownest	85434.51	0
571N869	CS	Galactica	85435.21	1
54TEL9G	JK	Voyager	85445.54	1
LG9UDVF	CS	Scorpion	85453.76	0
7769Z7G	MA	Baderna	85460.03	0
88ZXGDA	MA	Hallownest	85461.32	0
MZE61W3	CS	Pegasus	85466.40	0
6A5WDQ3	JK	Galactica	85471.52	1
D55S891	JK	Voyager	85475.68	0
2U46753	MA	Enterprise	85476.48	1
R43367M	CS	Panopticon	85481.33	1
5663T71	JK	Galactica	85492.29	1
9E4CC95	MA	Voyager	85537.33	0
BW79736	MA	Voyager	85540.01	0
F5UXIQ5	CS	Scorpion	85547.96	1
SIVP3J8	MA	Scorpion	85564.28	1
2YG32TQ	CS	Millenium	85575.24	1
414FD3F	CS	Galactica	85576.94	1
IA23ZJ6	MA	Hallownest	85576.96	0
V92641O	JK	Baderna	85578.64	0
I7N9MRB	MA	Baderna	85581.65	0
D6M1MFL	JK	Voyager	85603.45	1
868576B	CS	Pegasus	85604.01	1
5UDN2P6	MA	Galactica	85604.51	0
2S6ZUO2	JK	Panopticon	85626.95	1
GW1WH4D	MA	Baderna	85636.30	0
7EFU6A8	JK	Scorpion	85636.54	0
2F377O5	MA	Panopticon	85639.99	0
PDBW58W	CS	Galactica	85644.29	0
93UG73J	MA	Baderna	85644.57	0
99ZP7T6	CS	Baderna	85646.70	1
62919L9	JK	Panopticon	85652.51	1
5F2TG7X	JK	Pegasus	85663.39	1
3B2CM73	CS	Scorpion	85678.24	0
S377574	CS	Galactica	85691.58	0
Y5754MY	CS	Enterprise	85707.30	1
Z97KUCG	JK	Galactica	85708.49	0
DT6K225	MA	Baderna	85710.69	0
SE685C3	MA	Panopticon	85718.09	0
356294Q	JK	Scorpion	85744.07	1
AQ17G64	JK	Baderna	85747.34	1
454B4HB	JK	Pegasus	85754.50	0
E7X1972	JK	Galactica	85756.93	0
D13NPLN	MA	Pegasus	85761.77	0
HNXLH1I	CS	Enterprise	85792.12	1
JAH38MN	JK	Pegasus	85798.59	0
9Z5P929	MA	Baderna	85800.83	0
DU153L8	MA	Hallownest	85804.14	0
5LF6QZQ	JK	Galactica	85829.04	1
72681ZR	MA	Enterprise	85839.86	0
D2IIUYI	MA	Galactica	85849.85	1
ST38Z51	JK	Baderna	85859.88	1
SGP2889	MA	Galactica	85871.26	1
EG34RI5	CS	Enterprise	85875.11	1
7E44W17	JK	Voyager	85880.94	1
68LJN38	JK	Enterprise	85891.25	0
42P28D2	MA	Scorpion	85918.01	0
89J8M7T	JK	Galactica	85926.40	1
F4YM6RX	JK	Baderna	85940.94	0
4G1W54M	MA	Scorpion	85946.15	0
86D858Y	CS	Scorpion	85950.52	1
58896M9	MA	Pegasus	85966.59	1
J36R264	MA	Voyager	85977.13	0
K59SQ3F	MA	Panopticon	85981.78	0
2DA2EEO	JK	Millenium	85992.86	1
372A455	MA	Hallownest	85999.98	0
H12ZTXZ	JK	Galactica	86009.28	1
OD38Y81	MA	Voyager	86017.48	0
8LTOH2H	MA	Baderna	86024.92	0
I42DOLV	JK	Enterprise	86026.11	0
UU44L6M	MA	Scorpion	86061.80	1
YT1IPV7	MA	Baderna	86062.68	1
YX66O9M	MA	Hallownest	86063.83	0
O4OB1SY	CS	Scorpion	86082.69	0
A9H2367	JK	Voyager	86083.48	1
4Q7AFLJ	CS	Panopticon	86092.31	1
BX3D3ZJ	MA	Pegasus	86104.67	1
VEE2UTK	MA	Galactica	86127.12	1
8N7212M	CS	Pegasus	86133.22	0
NHRH7RV	MA	Galactica	86133.82	0
7T21PKX	JK	Voyager	86140.31	0
87JWZR9	MA	Galactica	86145.89	0
DHG6E32	MA	Pegasus	86150.55	0
QF2YQ8T	MA	Enterprise	86152.01	0
12K7QL9	JK	Enterprise	86175.21	1
C7443K4	CS	Baderna	86185.76	1
V9WI39A	CS	Voyager	86196.73	1
3O8X28W	CS	Pegasus	86196.83	0
9BVCFJB	CS	Panopticon	86210.09	0
2G7YA2Z	JK	Scorpion	86210.74	1
2241TX7	JK	Galactica	86213.38	0
943TT97	MA	Baderna	86233.19	0
UQI731C	MA	Galactica	86237.96	0
VK34H61	CS	Panopticon	86252.37	1
MXBS4AQ	CS	Hallownest	86264.32	1
7696SC2	MA	Enterprise	86267.86	0
21523BS	CS	Millenium	86268.36	0
19Z2312	CS	Enterprise	86295.04	1
2LF66IP	JK	Scorpion	86300.41	0
3W27P52	JK	Scorpion	86347.41	0
949TM4A	CS	Millenium	86355.14	1
823P939	JK	Baderna	86367.44	0
F8W11PD	JK	Voyager	86373.21	0
5XPA7T8	MA	Galactica	86378.84	0
28X4R98	JK	Voyager	86403.54	0
9643V13	MA	Hallownest	86416.27	1
F3H95YH	MA	Enterprise	86419.92	0
29589M2	JK	Voyager	86444.92	0
1NKS3R1	CS	Baderna	86454.34	0
T6S5MPM	MA	Galactica	86471.47	1
538NHP1	CS	Galactica	86514.12	0
HTT9J74	MA	Hallownest	86546.87	0
W928VIX	CS	Panopticon	86548.92	0
UHDZQ8M	CS	Scorpion	86566.06	0
C2895A2	JK	Enterprise	86583.71	0
MJBC3D7	JK	Millenium	86594.04	0
AF8A4W2	JK	Voyager	86602.95	0
DW2657L	JK	Baderna	86608.57	0
1LT8V28	MA	Millenium	86609.35	1
3XW3T9D	MA	Galactica	86614.45	0
73D59VN	CS	Panopticon	86629.55	1
JR3POAL	JK	Pegasus	86661.83	1
1J2338K	MA	Pegasus	86665.25	0
F35NT9P	JK	Panopticon	86704.07	0
12353UH	JK	Galactica	86714.61	1
7CV5C9R	MA	Galactica	86720.82	0
YMS6515	CS	Pegasus	86721.53	0
933S41T	MA	Galactica	86728.09	0
2TG4NMO	JK	Hallownest	86733.16	1
US3418U	MA	Panopticon	86749.48	0
XH1GA62	MA	Pegasus	86756.89	1
96CYHQ1	MA	Enterprise	86757.11	0
ES3L379	JK	Hallownest	86767.41	1
98176Y3	MA	Panopticon	86775.54	0
5QO136D	MA	Baderna	86782.67	1
SSD9L59	MA	Baderna	86784.70	0
12145K4	CS	Scorpion	86802.39	0
1DL46P1	CS	Baderna	86803.89	0
865N93L	MA	Panopticon	86812.58	1
B7VX67X	JK	Panopticon	86817.59	1
8OPKQ95	CS	Pegasus	86837.43	1
N4S3542	CS	Galactica	86842.58	1
9B48LPI	CS	Voyager	86845.49	0
593M98P	CS	Galactica	86847.12	1
H7D1NN8	MA	Enterprise	86884.14	1
1FOR5Q5	MA	Millenium	86899.06	0
2SMA511	MA	Millenium	86900.00	1
XY3NR16	JK	Hallownest	86901.93	0
5OS9PDL	CS	Pegasus	86909.03	1
D64HRJ1	JK	Millenium	86911.73	0
786XHY3	JK	Baderna	86915.41	1
TUQQS52	JK	Pegasus	86929.34	1
3F45Z8R	JK	Voyager	86931.47	1
VK9P9E1	JK	Scorpion	86933.74	1
13E8O13	MA	Galactica	86945.26	0
P6B4RZZ	JK	Pegasus	86948.43	1
UN2LWX6	JK	Panopticon	86950.33	1
PH8665J	MA	Galactica	86975.11	1
2V7NY2N	JK	Galactica	86986.82	0
6A22RS2	JK	Hallownest	87001.83	0
191A681	MA	Scorpion	87003.46	1
Z9Y2NED	MA	Enterprise	87018.62	1
U7KF4N7	JK	Enterprise	87029.03	1
93I3PJP	JK	Hallownest	87039.29	1
3X5U1Z8	CS	Baderna	87043.92	1
D759OY8	JK	Millenium	87049.04	0
EN13T7R	CS	Millenium	87059.49	0
CQ4ZC52	JK	Hallownest	87066.77	0
2271I93	MA	Hallownest	87073.41	0
J1F47HI	JK	Hallownest	87077.77	0
7CVWVWH	MA	Scorpion	87082.90	1
L353S3X	MA	Galactica	87097.35	0
A52C727	MA	Pegasus	87134.76	1
984CBX1	CS	Galactica	87161.26	0
9O15IPL	CS	Galactica	87196.98	0
M897GWQ	JK	Baderna	87207.67	0
YNB918B	MA	Galactica	87215.43	1
FB3W311	CS	Millenium	87221.39	0
383Y6CC	CS	Voyager	87240.55	1
CFDKJ2E	MA	Panopticon	87248.65	1
WJ9HMBE	CS	Voyager	87249.68	0
C4A2G57	JK	Panopticon	87255.76	0
Y371K8A	MA	Galactica	87260.26	1
EN9AP9N	JK	Scorpion	87264.23	1
7LMJ5A8	MA	Baderna	87278.14	1
21PCRNO	MA	Panopticon	87288.19	0
